trainingLoss, validationLoss
1.7088, 0.9878
1.0718, 0.9367
1.0104, 0.9029
0.9571, 0.8828
0.9280, 0.8749
0.9018, 0.8639
0.8778, 0.8634
0.8567, 0.8531
0.8451, 0.8562
0.8304, 0.8513
0.8173, 0.8500
0.7992, 0.8499
0.7895, 0.8470
0.7787, 0.8461
0.7645, 0.8551
0.7528, 0.8488
0.7405, 0.8491
0.7279, 0.8549
0.7183, 0.8603
Training time: 89.15 seconds
