trainingLoss, validationLoss
2.7873, 1.0410
1.1692, 0.9951
1.0798, 0.9411
1.0146, 0.9055
0.9784, 0.8974
0.9539, 0.8851
0.9256, 0.8795
0.9064, 0.8659
0.8847, 0.8609
0.8680, 0.8576
0.8555, 0.8573
0.8389, 0.8517
0.8258, 0.8478
0.8153, 0.8467
0.8019, 0.8452
0.7890, 0.8466
0.7763, 0.8420
0.7659, 0.8402
0.7532, 0.8403
0.7432, 0.8408
0.7332, 0.8397
0.7235, 0.8370
0.7131, 0.8406
0.7051, 0.8382
0.6944, 0.8383
0.6854, 0.8427
0.6729, 0.8439
Training time: 108.39 seconds
