trainingLoss, validationLoss
2.1668, 1.0124
1.1240, 0.9588
1.0487, 0.9282
1.0030, 0.9105
0.9747, 0.8915
0.9443, 0.8840
0.9215, 0.8723
0.8988, 0.8695
0.8853, 0.8628
0.8679, 0.8666
0.8603, 0.8571
0.8451, 0.8614
0.8373, 0.8589
0.8245, 0.8516
0.8132, 0.8527
0.8034, 0.8562
0.7936, 0.8504
0.7839, 0.8546
0.7713, 0.8498
0.7625, 0.8495
0.7553, 0.8532
0.7404, 0.8546
0.7356, 0.8557
0.7276, 0.8571
0.7174, 0.8553
Training time: 70.13 seconds
