trainingLoss, validationLoss
1.8734, 1.0508
1.1778, 0.9852
1.1058, 0.9492
1.0580, 0.9360
1.0201, 0.9072
0.9823, 0.8893
0.9566, 0.8850
0.9339, 0.8789
0.9154, 0.8573
0.8989, 0.8588
0.8820, 0.8437
0.8668, 0.8389
0.8546, 0.8419
0.8419, 0.8378
0.8287, 0.8366
0.8186, 0.8338
0.8095, 0.8409
0.7985, 0.8293
0.7892, 0.8315
0.7774, 0.8300
0.7693, 0.8383
0.7617, 0.8406
0.7521, 0.8386
Training time: 102.17 seconds
