trainingLoss, validationLoss
1.8153, 0.9925
1.0998, 0.9281
1.0249, 0.9194
0.9748, 0.8874
0.9409, 0.8678
0.9119, 0.8596
0.8801, 0.8614
0.8563, 0.8451
0.8384, 0.8414
0.8155, 0.8416
0.7993, 0.8739
0.7788, 0.8454
0.7635, 0.8359
0.7477, 0.8362
0.7319, 0.8363
0.7159, 0.8408
0.7001, 0.8494
0.6806, 0.8461
Training time: 55.70 seconds
