trainingLoss, validationLoss
1.9547, 1.0186
1.1042, 0.9408
1.0226, 0.9165
0.9738, 0.8802
0.9299, 0.8647
0.9026, 0.8570
0.8794, 0.8482
0.8560, 0.8469
0.8371, 0.8376
0.8180, 0.8404
0.8030, 0.8308
0.7869, 0.8337
0.7741, 0.8297
0.7533, 0.8349
0.7422, 0.8349
0.7289, 0.8332
0.7137, 0.8353
0.6982, 0.8387
Training time: 41.35 seconds
