trainingLoss, validationLoss
3.1091, 1.1469
1.2080, 1.0155
1.0703, 0.9462
0.9946, 0.9098
0.9521, 0.8853
0.9159, 0.8697
0.8915, 0.8637
0.8686, 0.8537
0.8470, 0.8413
0.8269, 0.8421
0.8078, 0.8406
0.7923, 0.8322
0.7759, 0.8292
0.7644, 0.8259
0.7504, 0.8219
0.7393, 0.8248
0.7284, 0.8254
0.7143, 0.8263
0.7063, 0.8230
0.6977, 0.8242
Training time: 42.36 seconds
