trainingLoss, validationLoss
2.4270, 1.0492
1.1952, 1.0000
1.1407, 0.9661
1.0932, 0.9961
1.0654, 0.9255
1.0326, 0.9202
1.0078, 0.8926
0.9880, 0.8930
0.9680, 0.8715
0.9498, 0.8655
0.9334, 0.8623
0.9216, 0.8537
0.9076, 0.8487
0.8910, 0.8507
0.8873, 0.8421
0.8737, 0.8506
0.8635, 0.8508
0.8513, 0.8361
0.8479, 0.8380
0.8359, 0.8337
0.8266, 0.8341
0.8235, 0.8364
0.8121, 0.8392
0.8042, 0.8348
0.7942, 0.8354
Training time: 69.18 seconds
