trainingLoss, validationLoss
3.3167, 1.1460
1.2108, 1.0044
1.0645, 0.9426
0.9853, 0.9055
0.9352, 0.8871
0.9001, 0.8715
0.8698, 0.8600
0.8385, 0.8566
0.8145, 0.8460
0.7866, 0.8441
0.7719, 0.8403
0.7482, 0.8356
0.7319, 0.8339
0.7162, 0.8370
0.7001, 0.8373
0.6847, 0.8363
0.6713, 0.8392
0.6579, 0.8423
Training time: 31.70 seconds
