trainingLoss, validationLoss
1.9073, 1.0503
1.1481, 0.9878
1.0774, 0.9539
1.0326, 0.9245
0.9941, 0.9088
0.9613, 0.8988
0.9375, 0.8935
0.9167, 0.8804
0.8993, 0.8718
0.8848, 0.8639
0.8744, 0.8665
0.8577, 0.8591
0.8455, 0.8573
0.8356, 0.8492
0.8212, 0.8475
0.8124, 0.8625
0.8023, 0.8446
0.7927, 0.8420
0.7864, 0.8417
0.7755, 0.8437
0.7682, 0.8419
0.7591, 0.8398
0.7521, 0.8406
0.7441, 0.8397
0.7336, 0.8423
0.7241, 0.8440
0.7187, 0.8445
0.7122, 0.8439
0.7042, 0.8552
Training time: 149.02 seconds
