trainingLoss, validationLoss
3.4386, 1.1933
1.2674, 1.0450
1.1113, 0.9724
1.0298, 0.9289
0.9735, 0.9039
0.9374, 0.8871
0.9038, 0.8746
0.8785, 0.8726
0.8527, 0.8573
0.8348, 0.8542
0.8171, 0.8467
0.7988, 0.8453
0.7842, 0.8431
0.7693, 0.8395
0.7563, 0.8365
0.7432, 0.8335
0.7316, 0.8338
0.7166, 0.8317
0.7080, 0.8338
0.7000, 0.8348
0.6871, 0.8368
0.6804, 0.8393
0.6692, 0.8395
Training time: 56.81 seconds
