trainingLoss, validationLoss
2.2803, 1.0490
1.1009, 0.9551
0.9957, 0.9141
0.9322, 0.8868
0.8904, 0.8606
0.8544, 0.8533
0.8280, 0.8456
0.7969, 0.8297
0.7786, 0.8252
0.7626, 0.8215
0.7419, 0.8245
0.7282, 0.8210
0.7141, 0.8215
0.7018, 0.8224
0.6875, 0.8252
0.6762, 0.8296
0.6641, 0.8321
Training time: 75.60 seconds
