trainingLoss, validationLoss
2.0465, 1.0243
1.0905, 0.9497
1.0013, 0.9123
0.9567, 0.8901
0.9214, 0.8797
0.8948, 0.8633
0.8676, 0.8776
0.8474, 0.8529
0.8288, 0.8415
0.8130, 0.8459
0.7982, 0.8366
0.7829, 0.8374
0.7705, 0.8336
0.7544, 0.8359
0.7397, 0.8363
0.7270, 0.8361
0.7135, 0.8405
0.6991, 0.8418
Training time: 49.80 seconds
