trainingLoss, validationLoss
1.8375, 0.9987
1.0876, 0.9482
1.0261, 0.9161
0.9775, 0.8994
0.9460, 0.8880
0.9162, 0.8790
0.8922, 0.8729
0.8763, 0.8639
0.8482, 0.8678
0.8359, 0.8616
0.8203, 0.8548
0.8053, 0.8526
0.7950, 0.8565
0.7810, 0.8532
0.7675, 0.8484
0.7548, 0.8474
0.7409, 0.8483
0.7262, 0.8455
0.7122, 0.8517
0.7010, 0.8491
0.6866, 0.8571
0.6715, 0.8576
0.6591, 0.8582
Training time: 120.66 seconds
