trainingLoss, validationLoss
2.4525, 1.0165
1.1380, 0.9734
1.0578, 0.9511
1.0144, 0.9327
0.9774, 0.9104
0.9577, 0.8942
0.9335, 0.9095
0.9139, 0.8778
0.9026, 0.8752
0.8842, 0.8735
0.8734, 0.8747
0.8592, 0.8687
0.8436, 0.8625
0.8334, 0.8613
0.8256, 0.8640
0.8110, 0.8612
0.8017, 0.8633
0.7942, 0.8573
0.7845, 0.8583
0.7713, 0.8594
0.7674, 0.8590
0.7579, 0.8589
0.7462, 0.8637
Training time: 70.74 seconds
