trainingLoss, validationLoss
2.7057, 1.0832
1.1258, 0.9734
1.0058, 0.9256
0.9464, 0.8980
0.9087, 0.8786
0.8700, 0.8655
0.8412, 0.8601
0.8137, 0.8493
0.7887, 0.8448
0.7693, 0.8405
0.7501, 0.8364
0.7296, 0.8355
0.7110, 0.8326
0.6988, 0.8356
0.6821, 0.8316
0.6694, 0.8339
0.6559, 0.8353
0.6427, 0.8398
0.6313, 0.8394
0.6153, 0.8465
Training time: 48.47 seconds
