trainingLoss, validationLoss
2.2784, 1.0325
1.1094, 0.9687
1.0225, 0.9287
0.9735, 0.9104
0.9361, 0.8872
0.9107, 0.8835
0.8873, 0.8736
0.8669, 0.8706
0.8501, 0.8656
0.8362, 0.8608
0.8223, 0.8515
0.8090, 0.8535
0.7973, 0.8498
0.7861, 0.8490
0.7788, 0.8476
0.7690, 0.8448
0.7564, 0.8426
0.7451, 0.8445
0.7370, 0.8413
0.7263, 0.8409
0.7183, 0.8411
0.7069, 0.8393
0.7000, 0.8399
0.6935, 0.8440
0.6877, 0.8435
0.6767, 0.8425
0.6697, 0.8478
Training time: 121.24 seconds
