trainingLoss, validationLoss
2.0925, 1.0206
1.1181, 0.9509
1.0296, 0.9011
0.9802, 0.8871
0.9358, 0.8770
0.8997, 0.8668
0.8789, 0.8570
0.8518, 0.8494
0.8301, 0.8465
0.8155, 0.8466
0.7965, 0.8349
0.7806, 0.8337
0.7685, 0.8330
0.7523, 0.8366
0.7430, 0.8318
0.7221, 0.8331
0.7130, 0.8372
0.6972, 0.8482
0.6888, 0.8489
0.6726, 0.8546
Training time: 54.24 seconds
