trainingLoss, validationLoss
2.1137, 1.0242
1.0952, 0.9671
1.0255, 0.9305
0.9726, 0.9105
0.9298, 0.8967
0.9068, 0.8873
0.8830, 0.8757
0.8661, 0.8798
0.8511, 0.8697
0.8322, 0.8614
0.8188, 0.8587
0.8054, 0.8636
0.7930, 0.8544
0.7850, 0.8508
0.7695, 0.8487
0.7598, 0.8467
0.7474, 0.8461
0.7418, 0.8448
0.7317, 0.8433
0.7206, 0.8423
0.7149, 0.8443
0.7047, 0.8433
0.6960, 0.8438
0.6900, 0.8449
0.6798, 0.8460
Training time: 116.36 seconds
