trainingLoss, validationLoss
2.5583, 1.0227
1.1481, 0.9656
1.0698, 0.9362
1.0214, 0.9164
0.9929, 0.9087
0.9584, 0.8950
0.9423, 0.8859
0.9224, 0.8793
0.9021, 0.8741
0.8932, 0.8716
0.8754, 0.8750
0.8605, 0.8680
0.8453, 0.8781
0.8391, 0.8657
0.8235, 0.8601
0.8150, 0.8622
0.8015, 0.8575
0.7913, 0.8563
0.7801, 0.8585
0.7732, 0.8589
0.7616, 0.8636
0.7553, 0.8590
0.7417, 0.8590
Training time: 72.06 seconds
