trainingLoss, validationLoss
1.9536, 1.0480
1.1745, 0.9956
1.1058, 0.9614
1.0619, 0.9299
1.0170, 0.9205
0.9915, 0.9055
0.9602, 0.8885
0.9434, 0.8792
0.9217, 0.8838
0.9013, 0.8684
0.8850, 0.8649
0.8745, 0.8638
0.8550, 0.8553
0.8406, 0.8505
0.8309, 0.8585
0.8181, 0.8464
0.8050, 0.8511
0.7976, 0.8457
0.7856, 0.8439
0.7763, 0.8439
0.7665, 0.8463
0.7575, 0.8410
0.7515, 0.8497
0.7420, 0.8475
0.7349, 0.8475
0.7272, 0.8457
0.7190, 0.8480
Training time: 126.39 seconds
