trainingLoss, validationLoss
3.4612, 1.1902
1.2399, 1.0461
1.0963, 0.9746
1.0273, 0.9323
0.9669, 0.8974
0.9277, 0.8840
0.9005, 0.8710
0.8700, 0.8640
0.8488, 0.8538
0.8307, 0.8456
0.8110, 0.8418
0.7922, 0.8384
0.7764, 0.8344
0.7620, 0.8314
0.7503, 0.8305
0.7399, 0.8293
0.7263, 0.8294
0.7190, 0.8268
0.7066, 0.8316
0.6991, 0.8315
0.6917, 0.8310
0.6822, 0.8344
0.6733, 0.8348
Training time: 56.72 seconds
