trainingLoss, validationLoss
2.8642, 1.1137
1.1480, 1.0020
1.0231, 0.9454
0.9592, 0.9080
0.9110, 0.8910
0.8745, 0.8736
0.8432, 0.8636
0.8201, 0.8532
0.7934, 0.8501
0.7698, 0.8470
0.7494, 0.8458
0.7286, 0.8392
0.7155, 0.8406
0.6996, 0.8418
0.6858, 0.8351
0.6705, 0.8463
0.6585, 0.8434
0.6475, 0.8453
0.6323, 0.8487
0.6198, 0.8565
Training time: 48.27 seconds
