trainingLoss, validationLoss
2.1646, 1.0480
1.0796, 0.9596
0.9780, 0.9084
0.9201, 0.8837
0.8825, 0.8666
0.8467, 0.8553
0.8218, 0.8458
0.7998, 0.8460
0.7757, 0.8388
0.7545, 0.8354
0.7419, 0.8294
0.7294, 0.8270
0.7145, 0.8284
0.7043, 0.8237
0.6947, 0.8252
0.6825, 0.8252
0.6737, 0.8282
0.6627, 0.8303
0.6544, 0.8311
Training time: 82.29 seconds
