trainingLoss, validationLoss
4.6174, 1.2292
1.3097, 1.0905
1.1774, 1.0196
1.0877, 0.9733
1.0217, 0.9459
0.9742, 0.9193
0.9396, 0.9064
0.9133, 0.8900
0.8936, 0.8842
0.8726, 0.8766
0.8463, 0.8681
0.8305, 0.8646
0.8216, 0.8602
0.8063, 0.8559
0.7948, 0.8543
0.7830, 0.8537
0.7696, 0.8475
0.7592, 0.8461
0.7540, 0.8441
0.7404, 0.8421
0.7325, 0.8388
0.7245, 0.8408
0.7148, 0.8405
0.7067, 0.8365
0.6997, 0.8393
0.6927, 0.8397
0.6846, 0.8407
0.6803, 0.8385
0.6710, 0.8393
Training time: 106.93 seconds
