trainingLoss, validationLoss
1.2396, 0.9426
0.9469, 0.8622
0.8775, 0.8442
0.8492, 0.8311
0.8344, 0.8253
0.8222, 0.8208
0.8115, 0.8151
0.8032, 0.8108
0.7952, 0.8071
0.7868, 0.8035
0.7787, 0.7975
0.7693, 0.7925
0.7608, 0.7910
0.7515, 0.7877
0.7426, 0.7862
0.7336, 0.7854
0.7250, 0.7849
0.7163, 0.7850
0.7079, 0.7838
0.6990, 0.7830
0.6907, 0.7857
0.6832, 0.7853
0.6749, 0.7853
0.6671, 0.7873
0.6603, 0.7902
Training time: 1037.05 seconds
