trainingLoss, validationLoss
1.0488, 0.8556
0.8585, 0.8278
0.8254, 0.8192
0.8009, 0.7968
0.7818, 0.7947
0.7663, 0.7817
0.7486, 0.7726
0.7308, 0.7693
0.7152, 0.7668
0.6994, 0.7632
0.6851, 0.7636
0.6701, 0.7593
0.6578, 0.7630
0.6452, 0.7602
0.6353, 0.7633
0.6243, 0.7626
0.6158, 0.7691
Training time: 924.72 seconds
