trainingLoss, validationLoss
1.1337, 0.8700
0.8773, 0.8374
0.8404, 0.8265
0.8193, 0.8136
0.8023, 0.8027
0.7849, 0.7946
0.7693, 0.7885
0.7552, 0.7859
0.7419, 0.7844
0.7282, 0.7783
0.7153, 0.7779
0.7011, 0.7753
0.6896, 0.7767
0.6765, 0.7793
0.6651, 0.7793
0.6545, 0.7832
0.6444, 0.7824
Training time: 401.68 seconds
