trainingLoss, validationLoss
1.3603, 0.9759
1.0004, 0.8978
0.9193, 0.8600
0.8748, 0.8414
0.8519, 0.8354
0.8378, 0.8276
0.8272, 0.8236
0.8182, 0.8189
0.8099, 0.8162
0.8031, 0.8134
0.7964, 0.8097
0.7903, 0.8089
0.7832, 0.8058
0.7761, 0.8035
0.7681, 0.8000
0.7611, 0.7958
0.7534, 0.7938
0.7464, 0.7909
0.7396, 0.7913
0.7337, 0.7909
0.7265, 0.7910
0.7208, 0.7916
0.7145, 0.7917
0.7086, 0.7914
0.7022, 0.7928
Training time: 572.29 seconds
