trainingLoss, validationLoss
2.5369, 1.0841
1.1252, 0.9692
1.0233, 0.9193
0.9663, 0.8921
0.9278, 0.8765
0.8933, 0.8562
0.8667, 0.8479
0.8480, 0.8367
0.8201, 0.8302
0.8036, 0.8280
0.7838, 0.8204
0.7662, 0.8201
0.7472, 0.8129
0.7316, 0.8142
0.7180, 0.8094
0.7019, 0.8124
0.6915, 0.8072
0.6759, 0.8075
0.6683, 0.8083
0.6539, 0.8085
0.6457, 0.8155
0.6347, 0.8149
Training time: 56.30 seconds
