trainingLoss, validationLoss
1.9654, 0.9877
1.0960, 0.9264
1.0203, 0.8942
0.9730, 0.8695
0.9331, 0.8600
0.8989, 0.8549
0.8738, 0.8457
0.8447, 0.8322
0.8227, 0.8195
0.7968, 0.8188
0.7765, 0.8104
0.7453, 0.8154
0.7289, 0.8132
0.7051, 0.8078
0.6849, 0.8097
0.6722, 0.8087
0.6559, 0.8139
0.6420, 0.8192
0.6286, 0.8244
Training time: 57.85 seconds
