trainingLoss, validationLoss
2.0611, 0.9881
1.0956, 0.9341
1.0371, 0.9106
1.0030, 0.8957
0.9719, 0.8792
0.9477, 0.8786
0.9338, 0.8615
0.9091, 0.8566
0.8948, 0.8572
0.8791, 0.8587
0.8667, 0.8464
0.8510, 0.8497
0.8402, 0.8407
0.8247, 0.8395
0.8164, 0.8377
0.8028, 0.8432
0.7905, 0.8332
0.7797, 0.8319
0.7648, 0.8318
0.7548, 0.8338
0.7401, 0.8275
0.7314, 0.8296
0.7166, 0.8291
0.7033, 0.8323
0.6865, 0.8621
0.6790, 0.8399
Training time: 73.09 seconds
