trainingLoss, validationLoss
2.7872, 1.0481
1.1233, 0.9395
1.0115, 0.9030
0.9438, 0.8721
0.8943, 0.8597
0.8573, 0.8424
0.8183, 0.8322
0.7857, 0.8214
0.7601, 0.8191
0.7357, 0.8090
0.7134, 0.8100
0.6920, 0.8077
0.6760, 0.8123
0.6628, 0.8082
0.6465, 0.8086
0.6327, 0.8112
0.6198, 0.8092
Training time: 45.14 seconds
