trainingLoss, validationLoss
1.7443, 0.9544
1.0592, 0.9061
1.0021, 0.8825
0.9626, 0.8704
0.9328, 0.8623
0.9068, 0.8536
0.8848, 0.8487
0.8660, 0.8432
0.8472, 0.8448
0.8301, 0.8325
0.8093, 0.8429
0.7939, 0.8281
0.7778, 0.8250
0.7647, 0.8217
0.7499, 0.8154
0.7303, 0.8100
0.7198, 0.8093
0.6997, 0.8161
0.6865, 0.8128
0.6708, 0.8081
0.6586, 0.8262
0.6484, 0.8191
0.6360, 0.8215
0.6221, 0.8237
0.6122, 0.8335
Training time: 112.98 seconds
