trainingLoss, validationLoss
1.1876, 0.8858
0.8976, 0.8362
0.8492, 0.8259
0.8299, 0.8181
0.8168, 0.8129
0.8066, 0.8083
0.7965, 0.8008
0.7833, 0.7925
0.7706, 0.7896
0.7592, 0.7840
0.7488, 0.7844
0.7379, 0.7848
0.7285, 0.7840
0.7187, 0.7834
0.7093, 0.7840
0.6996, 0.7849
0.6904, 0.7831
0.6814, 0.7849
0.6736, 0.7888
0.6655, 0.7889
0.6574, 0.7855
0.6515, 0.7901
Training time: 692.03 seconds
