trainingLoss, validationLoss
1.1521, 0.8804
0.9007, 0.8385
0.8537, 0.8327
0.8332, 0.8193
0.8193, 0.8199
0.8085, 0.8127
0.7959, 0.8036
0.7804, 0.7968
0.7626, 0.7952
0.7472, 0.7832
0.7324, 0.7810
0.7189, 0.7798
0.7052, 0.7812
0.6925, 0.7801
0.6790, 0.7801
0.6675, 0.7845
0.6574, 0.7804
Training time: 591.51 seconds
