trainingLoss, validationLoss
1.2533, 0.9511
0.9500, 0.8601
0.8810, 0.8357
0.8533, 0.8291
0.8381, 0.8217
0.8274, 0.8185
0.8184, 0.8140
0.8107, 0.8105
0.8018, 0.8084
0.7930, 0.8007
0.7832, 0.7941
0.7720, 0.7869
0.7626, 0.7852
0.7535, 0.7833
0.7456, 0.7817
0.7383, 0.7819
0.7296, 0.7818
0.7219, 0.7817
0.7138, 0.7810
0.7054, 0.7856
0.6972, 0.7830
0.6904, 0.7818
0.6831, 0.7830
0.6761, 0.7841
Training time: 1243.67 seconds
