trainingLoss, validationLoss
1.2641, 0.9587
0.9878, 0.8741
0.9001, 0.8450
0.8629, 0.8316
0.8425, 0.8252
0.8290, 0.8187
0.8196, 0.8142
0.8114, 0.8136
0.8047, 0.8145
0.7992, 0.8086
0.7939, 0.8078
0.7892, 0.8042
0.7843, 0.8021
0.7794, 0.8012
0.7733, 0.7983
0.7664, 0.7946
0.7590, 0.7930
0.7514, 0.7884
0.7439, 0.7897
0.7365, 0.7869
0.7300, 0.7875
0.7235, 0.7882
0.7169, 0.7877
0.7103, 0.7903
0.7036, 0.7914
Training time: 1379.94 seconds
