trainingLoss, validationLoss
1.0674, 0.8499
0.8608, 0.8382
0.8312, 0.8212
0.8109, 0.7997
0.7917, 0.7879
0.7767, 0.7847
0.7632, 0.7767
0.7504, 0.7715
0.7387, 0.7685
0.7279, 0.7626
0.7173, 0.7636
0.7073, 0.7601
0.6968, 0.7610
0.6896, 0.7616
0.6809, 0.7607
0.6733, 0.7598
0.6671, 0.7629
0.6608, 0.7597
0.6551, 0.7596
0.6494, 0.7619
0.6442, 0.7601
0.6394, 0.7619
0.6351, 0.7730
0.6309, 0.7661
Training time: 1056.61 seconds
