trainingLoss, validationLoss
1.0922, 0.8602
0.8761, 0.8343
0.8405, 0.8194
0.8203, 0.8097
0.8032, 0.8001
0.7865, 0.7916
0.7704, 0.7880
0.7558, 0.7838
0.7400, 0.7796
0.7261, 0.7766
0.7112, 0.7746
0.6978, 0.7739
0.6847, 0.7750
0.6726, 0.7733
0.6619, 0.7731
0.6509, 0.7779
0.6413, 0.7772
0.6320, 0.7801
0.6237, 0.7869
0.6160, 0.7846
Training time: 628.27 seconds
