trainingLoss, validationLoss
1.1923, 0.9179
0.9449, 0.8551
0.8795, 0.8513
0.8507, 0.8308
0.8340, 0.8201
0.8201, 0.8170
0.8083, 0.8094
0.7975, 0.8066
0.7863, 0.7982
0.7740, 0.7947
0.7614, 0.7854
0.7510, 0.7825
0.7416, 0.7816
0.7320, 0.7822
0.7230, 0.7837
0.7143, 0.7838
0.7035, 0.7861
0.6934, 0.7883
Training time: 1035.88 seconds
