trainingLoss, validationLoss
1.0801, 0.8563
0.8643, 0.8278
0.8337, 0.8230
0.8191, 0.8142
0.8071, 0.8024
0.7882, 0.7910
0.7706, 0.7854
0.7566, 0.7790
0.7423, 0.7736
0.7276, 0.7722
0.7126, 0.7670
0.6993, 0.7645
0.6877, 0.7685
0.6768, 0.7668
0.6667, 0.7728
0.6573, 0.7671
0.6487, 0.7685
Training time: 895.02 seconds
