trainingLoss, validationLoss
1.3996, 0.9651
1.0067, 0.8867
0.9255, 0.8495
0.8811, 0.8337
0.8569, 0.8259
0.8413, 0.8244
0.8303, 0.8184
0.8212, 0.8149
0.8131, 0.8127
0.8055, 0.8089
0.7987, 0.8069
0.7927, 0.8053
0.7867, 0.8034
0.7811, 0.8022
0.7746, 0.7993
0.7677, 0.7972
0.7614, 0.7948
0.7540, 0.7941
0.7470, 0.7913
0.7397, 0.7903
0.7327, 0.7892
0.7255, 0.7883
0.7186, 0.7893
0.7125, 0.7893
0.7052, 0.7886
0.6989, 0.7910
0.6930, 0.7917
Training time: 803.97 seconds
