trainingLoss, validationLoss
1.1020, 0.8505
0.8514, 0.8275
0.8240, 0.8114
0.8078, 0.7963
0.7941, 0.7896
0.7842, 0.7833
0.7759, 0.7780
0.7674, 0.7742
0.7583, 0.7681
0.7510, 0.7649
0.7435, 0.7611
0.7358, 0.7582
0.7285, 0.7551
0.7221, 0.7540
0.7166, 0.7517
0.7105, 0.7506
0.7062, 0.7481
0.7014, 0.7483
0.6980, 0.7483
0.6935, 0.7484
0.6903, 0.7479
0.6872, 0.7471
0.6843, 0.7453
0.6812, 0.7465
0.6785, 0.7480
0.6758, 0.7469
0.6741, 0.7483
0.6716, 0.7497
Training time: 1050.09 seconds
