trainingLoss, validationLoss
1.7608, 1.0138
1.0497, 0.9066
0.9437, 0.8596
0.8878, 0.8379
0.8550, 0.8276
0.8368, 0.8193
0.8241, 0.8147
0.8151, 0.8102
0.8071, 0.8072
0.8008, 0.8049
0.7958, 0.8011
0.7911, 0.7989
0.7875, 0.7970
0.7829, 0.7951
0.7787, 0.7920
0.7745, 0.7892
0.7693, 0.7885
0.7636, 0.7844
0.7591, 0.7836
0.7539, 0.7820
0.7484, 0.7807
0.7435, 0.7802
0.7383, 0.7801
0.7329, 0.7810
0.7277, 0.7804
0.7232, 0.7813
0.7178, 0.7815
0.7127, 0.7810
Training time: 707.55 seconds
