trainingLoss, validationLoss
1.0913, 0.8525
0.8645, 0.8330
0.8360, 0.8194
0.8210, 0.8152
0.8107, 0.8088
0.7974, 0.7958
0.7820, 0.7916
0.7680, 0.7826
0.7548, 0.7765
0.7417, 0.7738
0.7301, 0.7683
0.7180, 0.7670
0.7086, 0.7633
0.6981, 0.7619
0.6893, 0.7610
0.6811, 0.7622
0.6750, 0.7619
0.6679, 0.7648
0.6622, 0.7670
0.6568, 0.7621
Training time: 902.28 seconds
