trainingLoss, validationLoss
1.1133, 0.8596
0.8844, 0.8290
0.8421, 0.8179
0.8175, 0.8071
0.7943, 0.7918
0.7757, 0.7859
0.7617, 0.7819
0.7456, 0.7803
0.7287, 0.7842
0.7103, 0.7769
0.6929, 0.7804
0.6740, 0.7766
0.6567, 0.7790
0.6403, 0.7826
0.6257, 0.7800
0.6129, 0.7855
0.6008, 0.7901
Training time: 586.62 seconds
