trainingLoss, validationLoss
1.0469, 0.8492
0.8576, 0.8210
0.8226, 0.8044
0.7984, 0.7904
0.7819, 0.7923
0.7685, 0.7777
0.7508, 0.7801
0.7342, 0.7696
0.7178, 0.7633
0.7023, 0.7596
0.6875, 0.7599
0.6743, 0.7619
0.6625, 0.7571
0.6502, 0.7614
0.6390, 0.7578
0.6292, 0.7613
0.6202, 0.7603
0.6111, 0.7696
Training time: 916.54 seconds
