trainingLoss, validationLoss
1.3430, 0.9523
1.0157, 0.8773
0.9315, 0.8514
0.8837, 0.8353
0.8571, 0.8287
0.8391, 0.8231
0.8271, 0.8200
0.8185, 0.8159
0.8105, 0.8122
0.8023, 0.8099
0.7957, 0.8082
0.7890, 0.8059
0.7821, 0.8034
0.7744, 0.8017
0.7662, 0.7990
0.7568, 0.7966
0.7464, 0.7939
0.7361, 0.7911
0.7265, 0.7899
0.7161, 0.7909
0.7066, 0.7893
0.6971, 0.7927
0.6882, 0.7887
0.6788, 0.7925
0.6704, 0.7896
0.6615, 0.7987
0.6537, 0.7965
0.6457, 0.7963
Training time: 885.83 seconds
