trainLoss: 2.8145, valLoss: 1.1374
trainLoss: 1.1555, valLoss: 1.0018
trainLoss: 1.0482, valLoss: 0.9375
trainLoss: 0.9885, valLoss: 0.8988
trainLoss: 0.9490, valLoss: 0.8736
trainLoss: 0.9195, valLoss: 0.8570
trainLoss: 0.8977, valLoss: 0.8470
trainLoss: 0.8795, valLoss: 0.8394
trainLoss: 0.8656, valLoss: 0.8332
trainLoss: 0.8545, valLoss: 0.8289
trainLoss: 0.8453, valLoss: 0.8256
trainLoss: 0.8372, valLoss: 0.8240
trainLoss: 0.8299, valLoss: 0.8204
trainLoss: 0.8235, valLoss: 0.8176
trainLoss: 0.8178, valLoss: 0.8165
trainLoss: 0.8128, valLoss: 0.8141
trainLoss: 0.8077, valLoss: 0.8114
trainLoss: 0.8029, valLoss: 0.8092
trainLoss: 0.7986, valLoss: 0.8069
trainLoss: 0.7935, valLoss: 0.8049
trainLoss: 0.7892, valLoss: 0.8028
trainLoss: 0.7848, valLoss: 0.8010
trainLoss: 0.7808, valLoss: 0.7995
trainLoss: 0.7762, valLoss: 0.7976
trainLoss: 0.7726, valLoss: 0.7949
trainLoss: 0.7676, valLoss: 0.7938
trainLoss: 0.7647, valLoss: 0.7927
trainLoss: 0.7607, valLoss: 0.7910
trainLoss: 0.7566, valLoss: 0.7896
trainLoss: 0.7530, valLoss: 0.7892
trainLoss: 0.7491, valLoss: 0.7880
trainLoss: 0.7456, valLoss: 0.7878
trainLoss: 0.7423, valLoss: 0.7875
trainLoss: 0.7384, valLoss: 0.7874
trainLoss: 0.7346, valLoss: 0.7878
trainLoss: 0.7310, valLoss: 0.7872
trainLoss: 0.7277, valLoss: 0.7879
trainLoss: 0.7239, valLoss: 0.7872
trainLoss: 0.7200, valLoss: 0.7878
trainLoss: 0.7166, valLoss: 0.7886
trainLoss: 0.7130, valLoss: 0.7884
trainLoss: 0.7086, valLoss: 0.7886
trainLoss: 0.7051, valLoss: 0.7890
Training time: 287.30 seconds
