trainingLoss, validationLoss
2.3962, 1.0280
1.0598, 0.9396
0.9679, 0.9004
0.9092, 0.8819
0.8705, 0.8583
0.8303, 0.8481
0.7986, 0.8330
0.7698, 0.8267
0.7407, 0.8209
0.7165, 0.8144
0.6908, 0.8122
0.6773, 0.8081
0.6590, 0.8079
0.6439, 0.8093
0.6303, 0.8087
0.6166, 0.8185
0.6086, 0.8155
0.5939, 0.8197
Training time: 29.26 seconds
