trainingLoss, validationLoss
3.0977, 1.1333
1.1714, 0.9919
1.0536, 0.9379
0.9954, 0.9068
0.9501, 0.8830
0.9091, 0.8679
0.8831, 0.8554
0.8562, 0.8463
0.8331, 0.8415
0.8112, 0.8350
0.7900, 0.8288
0.7699, 0.8232
0.7536, 0.8155
0.7342, 0.8122
0.7195, 0.8109
0.7009, 0.8069
0.6914, 0.8045
0.6763, 0.8024
0.6683, 0.8081
0.6547, 0.8070
0.6435, 0.8088
0.6338, 0.8078
0.6250, 0.8088
Training time: 45.10 seconds
