trainingLoss, validationLoss
2.1241, 1.0250
1.0578, 0.9402
0.9721, 0.8895
0.9101, 0.8670
0.8688, 0.8419
0.8311, 0.8286
0.7939, 0.8245
0.7659, 0.8101
0.7380, 0.8022
0.7142, 0.7964
0.6947, 0.7939
0.6807, 0.7964
0.6682, 0.7903
0.6576, 0.7924
0.6462, 0.7929
0.6374, 0.7993
0.6295, 0.7952
0.6181, 0.8013
Training time: 72.16 seconds
