trainingLoss, validationLoss
1.5304, 0.9867
1.0553, 0.9037
0.9932, 0.8752
0.9499, 0.8706
0.9150, 0.8461
0.8864, 0.8338
0.8550, 0.8339
0.8334, 0.8263
0.8059, 0.8173
0.7858, 0.8153
0.7600, 0.8176
0.7343, 0.8047
0.7135, 0.8049
0.6881, 0.8127
0.6716, 0.8074
0.6509, 0.8153
0.6345, 0.8188
Training time: 49.41 seconds
