trainingLoss, validationLoss
1.7316, 0.9800
1.0712, 0.9198
1.0115, 0.9003
0.9731, 0.8758
0.9445, 0.8693
0.9143, 0.8588
0.8901, 0.8533
0.8705, 0.8398
0.8525, 0.8353
0.8326, 0.8322
0.8124, 0.8272
0.7917, 0.8186
0.7779, 0.8213
0.7564, 0.8170
0.7405, 0.8155
0.7197, 0.8136
0.7036, 0.8134
0.6903, 0.8140
0.6698, 0.8193
0.6559, 0.8166
0.6413, 0.8376
0.6303, 0.8324
Training time: 100.29 seconds
